AGE,female,married,educ_cat,faminc_mid,metro_binary,race_cat,us_citizen,has_children,insured,OCC,IND,INCWAGE,FIRMSIZE,NCHILD,YEAR,STATEFIP,worker_cat,employed
27,1,0,5,87500,1,White,1,0,1,2002,7860,45000,8,0,2020,37,Government,1
28,0,1,5,55000,1,White,1,0,1,2006,9480,41000,2,0,2020,37,Government,1
28,1,1,5,55000,1,White,1,0,0,2300,8470,20000,2,0,2020,37,Private for-profit,1
29,0,0,4,87500,1,Black,1,0,1,1021,7380,92000,2,0,2020,37,Private for-profit,1
23,1,0,4,45000,1,White,1,0,1,1720,2070,48000,9,0,2020,37,Private for-profit,1
26,1,1,4,87500,1,White,1,1,1,2300,7860,39000,9,2,2020,37,Government,1
27,0,1,5,87500,1,White,1,1,1,2002,7860,43400,9,2,2020,37,Government,1
27,1,0,4,55000,1,Black,1,0,1,630,6991,30000,2,0,2020,37,Private for-profit,1
29,1,0,5,125000,1,White,1,1,1,3255,7970,40000,2,3,2020,37,Private for-profit,1
27,1,0,4,13750,1,Black,1,0,1,3610,8090,14000,7,0,2020,37,Part-time,1
27,1,0,4,45000,1,White,1,0,1,3910,9470,44000,7,0,2020,37,Government,1
22,1,0,4,200000,1,White,1,0,1,4850,4170,25000,9,0,2020,37,Private for-profit,1
27,1,0,4,6250,1,Black,0,0,1,2310,7860,51000,9,0,2020,37,Government,1
26,1,0,5,55000,1,Black,1,0,0,2002,8090,40000,8,0,2020,37,Private for-profit,1
28,1,1,4,67500,1,White,1,1,1,4655,9090,8000,1,1,2020,37,Part-time,1
26,0,0,4,125000,1,White,1,0,1,1720,2190,65000,9,0,2020,37,Private for-profit,1
23,0,0,4,87500,1,White,1,0,1,2545,7870,11000,9,0,2020,37,Government,1
30,0,1,5,37500,1,White,1,1,1,3245,8090,70000,9,2,2020,37,Private for-profit,1
30,1,1,5,200000,1,Black,1,0,1,2320,9370,50000,2,0,2020,37,Government,1
30,0,1,4,17500,1,White,1,0,1,4750,4690,0,0,0,2020,37,Private for-profit,1
24,1,0,4,87500,1,White,1,0,1,4840,7380,86000,9,0,2020,37,Private for-profit,1
25,1,0,4,55000,1,White,1,0,0,51,6680,85500,5,0,2020,37,Private for-profit,1
27,1,0,4,55000,1,White,1,0,1,410,7071,64000,9,0,2020,37,Private for-profit,1
25,1,0,4,87500,1,White,1,0,1,420,8370,60002,8,0,2020,37,Private for-profit,1
24,1,0,4,87500,1,White,1,0,1,51,3080,54000,9,0,2020,37,Private for-profit,1
22,1,0,4,55000,1,White,1,0,1,4840,7380,83000,7,0,2020,37,Private for-profit,1
29,0,0,4,45000,1,White,1,0,1,4840,7380,100000,9,0,2020,37,Private for-profit,1
30,0,0,4,125000,1,White,1,0,1,1021,6890,67000,9,0,2020,37,Private for-profit,1
28,1,0,5,22500,1,Black,1,0,1,1108,7380,125000,9,0,2020,37,Private for-profit,1
26,0,0,4,8750,1,Black,1,0,0,5860,6880,32000,5,0,2020,37,Private for-profit,1
30,1,1,5,87500,1,White,1,1,1,2310,7860,38000,8,1,2020,37,Government,1
30,0,1,4,87500,1,White,1,1,1,1050,7870,56000,9,1,2020,37,Private for-profit,1
25,0,0,4,22500,1,White,1,0,1,120,6991,175000,8,0,2020,37,Private for-profit,1
28,0,0,4,55000,1,Black,1,0,1,3945,9590,50000,9,0,2020,37,Government,1
26,1,1,4,87500,1,White,1,0,0,2040,9160,20000,2,0,2020,37,Private for-profit,1
27,0,1,4,87500,1,White,1,0,1,2040,9160,25500,7,0,2020,37,Private for-profit,1
28,0,0,4,200000,1,Asian,1,0,1,120,6380,85000,9,0,2020,37,Private for-profit,1
23,1,0,4,200000,1,Asian,1,0,1,4110,8680,35000,2,0,2020,37,Private for-profit,1
30,0,1,5,125000,1,White,1,1,1,2100,7270,100000,2,1,2020,37,Private for-profit,1
29,1,1,5,125000,1,White,1,1,1,2310,7860,51900,9,1,2020,37,Government,1
25,1,0,5,87500,1,Asian,0,0,1,1021,7380,90000,9,0,2020,37,Private for-profit,1
26,1,0,5,200000,1,Asian,0,0,1,5940,6991,91000,9,0,2020,37,Private for-profit,1
29,0,0,5,200000,1,Asian,0,0,1,1022,7380,70000,8,0,2020,37,Private for-profit,1
27,1,0,4,200000,1,Asian,1,0,1,1200,6991,105000,9,0,2020,37,Private for-profit,1
27,1,0,5,37500,1,Black,1,0,1,5940,9370,55000,8,0,2020,37,Government,1
27,1,0,5,37500,1,Black,1,0,1,5940,6680,50000,2,0,2020,37,Private for-profit,1
30,1,1,4,200000,1,Asian,0,1,1,1240,8191,65000,9,2,2020,37,Private for-profit,1
24,0,0,4,125000,1,White,1,0,1,5110,8590,40000,7,0,2020,37,Private for-profit,1
26,0,0,4,87500,1,White,1,0,1,1555,3291,70000,9,0,2020,37,Private for-profit,1
25,1,1,4,55000,1,White,1,0,1,2640,7470,45000,5,0,2020,37,Private for-profit,1
30,0,0,4,125000,1,White,1,0,1,220,770,126000,7,0,2020,37,Private for-profit,1
24,1,0,4,87500,0,Black,1,0,1,800,7290,60000,5,0,2020,45,Private for-profit,1
25,1,0,4,32500,0,White,1,0,0,6050,170,110000,2,0,2020,45,Private for-profit,1
29,1,0,4,27500,0,White,1,0,1,2310,7860,28000,5,0,2020,45,Private for-profit,1
27,1,0,5,37500,0,Black,1,0,1,3245,7860,45000,9,0,2020,45,Government,1
30,1,1,5,87500,0,White,1,1,1,2205,7870,48900,9,1,2020,45,Government,1
23,1,0,4,22500,0,Black,1,0,1,2011,9480,34700,9,0,2020,45,Government,1
30,0,1,4,125000,1,White,1,1,1,10,570,180000,2,2,2020,45,Private for-profit,1
29,1,1,5,125000,1,White,1,0,1,1410,590,10000,9,0,2020,45,Private for-profit,1
27,1,1,5,67500,1,White,1,0,1,2310,7860,47000,9,0,2020,45,Government,1
26,0,1,4,67500,1,White,1,0,1,1021,7380,48000,5,0,2020,45,Government,1
30,1,0,4,200000,1,Black,1,0,1,3230,7860,90000,2,0,2020,45,Private for-profit,1
23,1,0,4,32500,1,White,1,0,1,1650,8191,38000,9,0,2020,45,Government,1
28,1,1,5,200000,1,White,1,0,1,3160,8090,94000,1,0,2020,45,Private for-profit,1
29,1,0,4,67500,1,White,1,0,1,2145,7270,40002,9,0,2020,45,Private for-profit,1
26,1,0,4,87500,1,White,1,0,1,3255,8191,57000,9,0,2020,45,Part-time,1
25,0,0,4,67500,1,White,1,0,1,5240,6070,12,9,0,2020,45,Private for-profit,1
28,1,1,5,200000,1,White,1,0,0,4920,7071,60000,1,0,2020,45,Self-employed,1
29,0,0,4,55000,1,White,1,0,1,1430,3580,160000,9,0,2020,45,Private for-profit,1
30,1,1,5,200000,1,White,1,1,1,3160,8090,60000,9,2,2020,45,Private for-profit,1
29,1,1,4,200000,1,Black,1,1,1,440,6670,56000,9,1,2020,45,Private for-profit,1
30,1,1,5,200000,1,White,1,1,1,3050,7970,145000,9,1,2020,45,Private for-profit,1
27,0,0,4,45000,1,White,1,0,1,9645,3570,28000,9,0,2020,45,Private for-profit,1
28,0,0,4,37500,1,Black,1,0,1,120,6870,53500,1,0,2020,45,Private for-profit,1
26,0,1,4,87500,1,White,1,0,1,4920,7071,81000,9,0,2020,45,Self-employed,1
30,0,1,4,67500,1,Black,1,0,1,5240,570,38000,9,0,2020,45,Private for-profit,1
22,1,0,4,55000,1,White,1,0,1,3255,8191,8000,9,0,2020,45,Private for-profit,1
24,1,0,4,2500,1,White,1,0,0,8990,7870,3000,9,0,2020,45,Part-time,1
26,1,1,4,45000,1,Black,1,0,1,1530,9590,38400,9,0,2020,45,Government,1
29,0,1,4,45000,1,White,1,0,1,8740,5593,25000,9,0,2020,45,Private for-profit,1
24,0,0,4,27500,1,White,1,0,1,3030,8180,22000,2,0,2020,45,Part-time,1
27,0,0,5,55000,1,White,1,0,1,800,7280,100000,9,0,2020,45,Government,1
28,0,0,4,125000,1,White,1,0,1,1460,3570,55000,7,0,2020,45,Private for-profit,1
24,1,0,4,125000,1,Black,1,0,1,20,6390,61500,9,0,2020,45,Private for-profit,1
29,1,0,4,125000,1,Black,1,0,1,4840,6680,28500,9,0,2020,45,Private for-profit,1
27,1,0,4,87500,1,Black,1,1,1,3245,8080,50000,9,1,2020,45,Part-time,1
27,1,0,4,67500,1,Black,1,0,1,3255,8191,60000,9,0,2020,45,Private for-profit,1
26,0,0,4,67500,1,White,1,0,1,7340,3570,61000,9,0,2020,45,Private for-profit,1
30,0,1,4,200000,1,White,1,1,1,4700,4670,0,1,1,2020,45,Self-employed,1
29,0,0,4,45000,1,White,1,0,1,310,8680,47000,9,0,2020,45,Private for-profit,1
30,0,1,4,125000,1,White,1,0,1,10,4670,70000,5,0,2020,45,Private for-profit,1
25,1,1,4,125000,1,White,1,0,1,52,8660,50000,9,0,2020,45,Private for-profit,1
27,0,0,4,125000,1,White,1,0,1,1530,6290,67000,9,0,2020,45,Private for-profit,1
23,0,0,4,125000,1,White,1,0,1,1460,3570,66000,9,0,2020,45,Private for-profit,1
28,1,1,4,200000,1,White,1,0,1,120,6870,45000,9,0,2020,45,Private for-profit,1
25,1,0,4,22500,1,White,0,0,0,4110,8680,7000,9,0,2020,45,Private for-profit,1
29,1,0,4,37500,1,Other,1,0,1,4700,5170,90000,1,0,2020,45,Private for-profit,1
30,1,1,4,87500,1,White,1,1,1,800,7280,16500,7,3,2020,45,Part-time,1
28,1,1,4,55000,1,White,1,0,1,5740,770,31000,2,0,2020,45,Private for-profit,1
29,1,1,4,67500,1,White,1,1,1,2310,7860,0,9,1,2020,13,Part-time,1
28,0,1,5,67500,1,White,1,1,1,2320,7860,45000,9,1,2020,13,Government,1
29,0,0,4,45000,1,White,1,0,1,1105,7380,45000,2,0,2020,13,Private for-profit,1
26,1,1,5,11250,1,White,1,0,0,230,7870,4800,8,0,2020,13,Part-time,1
27,0,1,4,11250,1,White,1,0,0,2810,8564,4200,7,0,2020,13,Part-time,1
29,1,0,4,45000,1,White,1,0,1,5740,7590,51000,7,0,2020,13,Private for-profit,1
23,1,0,4,22500,1,Black,1,0,1,2330,8191,24000,7,0,2020,13,Part-time,1
22,1,0,4,22500,1,Black,1,0,1,2002,7860,28000,5,0,2020,13,Private for-profit,1
27,0,0,4,125000,1,Black,1,0,1,4760,5180,30080,5,0,2020,13,Private for-profit,1
24,0,0,4,67500,1,Black,1,0,1,1108,7570,66000,9,0,2020,13,Private for-profit,1
24,0,0,4,67500,1,Black,1,0,1,5820,7470,30000,9,0,2020,13,Unemployed,0
28,0,1,4,125000,1,Asian,1,0,1,1108,6670,54000,9,0,2020,13,Private for-profit,1
28,1,1,4,125000,1,Asian,1,0,1,1108,4870,93000,9,0,2020,13,Private for-profit,1
23,0,0,4,125000,1,White,1,0,1,6515,770,5500,2,0,2020,13,Private for-profit,1
23,0,0,4,87500,1,Black,1,0,1,1108,4971,29000,2,0,2020,13,Self-employed,1
25,1,1,5,27500,1,Black,1,0,1,800,4690,58000,9,0,2020,13,Unemployed,0
27,1,0,4,125000,1,Black,0,0,1,1006,7390,50000,9,0,2020,13,Private for-profit,1
28,1,0,4,125000,1,Black,1,0,0,4840,7071,30000,9,0,2020,13,Private for-profit,1
23,0,0,4,125000,1,White,1,0,1,3255,8191,50000,9,0,2020,13,Private for-profit,1
26,1,0,4,87500,1,White,1,0,1,2180,7270,60000,9,0,2020,13,Private for-profit,1
23,1,0,4,87500,1,Black,1,0,1,1021,6991,55000,7,0,2020,13,Private for-profit,1
23,1,0,4,55000,1,White,1,0,1,1530,3960,55000,2,0,2020,13,Private for-profit,1
30,0,0,5,67500,1,Black,1,0,0,2100,7270,32000,1,0,2020,13,Private for-profit,1
29,1,0,5,67500,1,Black,1,0,1,2100,7270,40000,2,0,2020,13,Private for-profit,1
30,0,0,4,32500,1,Black,1,1,0,800,6290,35000,2,1,2020,13,Unemployed,0
29,1,0,4,37500,1,Black,1,0,1,5000,7071,42000,5,0,2020,13,Unemployed,0
26,0,0,5,37500,1,Asian,0,0,0,4110,8680,32000,7,0,2020,13,Unemployed,0
30,0,0,4,17500,1,White,1,0,1,2640,6570,0,9,0,2020,13,Self-employed,1
26,1,0,5,67500,1,Black,1,0,1,2100,7270,235000,9,0,2020,13,Government,1
26,1,1,4,87500,1,White,1,0,0,5400,9470,12000,2,0,2020,13,Government,1
27,1,1,4,125000,1,Black,1,1,1,2014,8370,60000,9,1,2020,13,Government,1
26,0,1,4,125000,1,Black,1,1,1,6410,770,40000,1,1,2020,13,Unemployed,0
26,1,0,4,125000,1,Black,1,0,1,1108,6672,70000,9,0,2020,13,Private for-profit,1
22,1,0,4,200000,1,Black,1,0,1,4150,8680,6000,1,0,2020,13,Part-time,1
26,0,0,4,200000,1,Asian,1,0,1,710,7380,35000,9,0,2020,13,Private for-profit,1
30,1,1,4,125000,1,White,1,1,1,540,6991,75500,9,2,2020,13,Private for-profit,1
27,1,1,4,55000,1,White,1,1,1,3255,8191,60000,9,2,2020,13,Private for-profit,1
24,0,0,4,200000,1,White,1,0,1,800,3291,50000,7,0,2020,13,Private for-profit,1
27,0,0,4,200000,1,White,1,0,1,20,4170,46000,5,0,2020,13,Private for-profit,1
24,1,0,4,200000,1,White,1,0,1,5240,7390,40000,5,0,2020,13,Private for-profit,1
23,1,0,4,45000,1,White,1,0,1,2600,8561,0,1,0,2020,13,Self-employed,1
24,0,0,5,125000,1,Asian,0,0,1,2634,7290,13188,2,0,2020,13,Private for-profit,1
27,0,0,5,125000,1,Asian,0,0,1,2640,3291,36000,2,0,2020,13,Private for-profit,1
30,0,1,4,200000,1,White,1,0,1,705,7780,90000,1,0,2020,13,Private for-profit,1
27,1,1,4,200000,1,White,1,0,1,710,7390,90000,2,0,2020,13,Private for-profit,1
25,1,0,4,55000,1,White,1,0,0,420,9170,44000,7,0,2020,13,Private for-profit,1
24,1,0,4,27500,1,White,1,0,1,1970,7870,27000,9,0,2020,13,Private for-profit,1
26,1,0,4,45000,1,Black,1,0,1,3424,7480,40000,8,0,2020,13,Private for-profit,1
27,0,0,4,200000,1,White,1,0,1,1021,2790,80000,9,0,2020,13,Private for-profit,1
29,1,0,4,200000,1,White,1,0,1,1021,6670,190000,9,0,2020,13,Private for-profit,1
23,0,0,4,67500,1,White,1,0,1,735,1370,50000,9,0,2020,13,Private for-profit,1
25,0,0,4,67500,1,White,0,0,1,1360,7290,96000,9,0,2020,13,Private for-profit,1
24,1,0,4,27500,1,White,1,0,1,4800,7470,65000,9,0,2020,13,Private for-profit,1
27,1,0,4,67500,1,Black,1,0,1,440,3980,71000,9,0,2020,13,Private for-profit,1
26,1,0,4,45000,1,White,1,0,1,2310,7860,40000,9,0,2020,13,Private for-profit,1
29,1,0,4,6250,1,White,1,0,1,2205,7870,6000,9,0,2020,13,Government,1
29,1,0,4,87500,1,Asian,1,0,1,440,7380,87000,9,0,2020,13,Private for-profit,1
29,1,0,5,55000,1,Black,1,1,1,2014,8370,53000,9,1,2020,13,Part-time,1
29,0,0,4,87500,1,Black,1,0,1,410,7071,40000,2,0,2020,13,Private for-profit,1
26,1,0,5,87500,1,Black,1,0,1,2205,7870,45000,7,0,2020,13,Private for-profit,1
22,1,1,4,200000,1,White,0,0,0,4600,9290,26000,1,0,2020,13,Private for-profit,1
30,0,1,4,125000,1,Asian,1,0,1,565,5070,65000,9,0,2020,13,Private for-profit,1
28,1,1,5,125000,1,Asian,1,0,1,110,7390,80000,1,0,2020,13,Private for-profit,1
27,0,0,4,200000,1,Black,1,0,1,710,7390,30000,9,0,2020,13,Private for-profit,1
27,1,0,4,87500,1,Black,1,0,1,3255,8191,100000,9,0,2020,13,Private for-profit,1
29,1,1,4,125000,1,Asian,1,0,1,630,7380,27000,1,0,2020,13,Part-time,1
27,1,1,5,67500,1,White,1,0,1,2040,9160,50000,2,0,2020,13,Private for-profit,1
26,1,0,4,200000,1,Black,1,0,1,4110,8680,26000,9,0,2020,13,Part-time,1
22,1,0,4,37500,1,Other,1,1,1,1021,8590,65000,1,1,2020,13,Part-time,1
29,1,1,4,87500,1,Black,1,0,1,2310,7860,51000,9,0,2020,13,Government,1
30,0,1,4,87500,1,Black,1,0,1,2310,7860,20000,9,0,2020,13,Government,1
28,0,0,5,55000,1,White,1,0,1,3090,8191,60000,9,0,2020,13,Private for-profit,1
28,0,0,5,200000,1,Black,1,0,1,4110,8590,2620,2,0,2020,13,Part-time,1
25,1,0,4,125000,1,White,1,0,1,630,7580,20000,5,0,2020,13,Private for-profit,1
28,1,0,4,37500,1,White,1,0,1,3820,9470,34000,9,0,2020,13,Government,1
29,0,0,4,87500,1,Black,1,0,1,1108,6670,35000,9,0,2020,13,Private for-profit,1
25,0,0,4,200000,1,Asian,1,0,1,4850,3390,20000,1,0,2020,13,Private for-profit,1
23,0,0,4,67500,1,Asian,1,0,1,3645,8090,14000,2,0,2020,13,Private for-profit,1
26,1,0,4,67500,1,Asian,1,0,1,110,8180,35000,2,0,2020,13,Private for-profit,1
29,1,0,4,87500,1,Black,1,1,1,2310,7860,48000,9,1,2020,13,Government,1
27,1,0,4,200000,1,Black,1,0,1,3255,8191,56000,9,0,2020,13,Private for-profit,1
25,0,0,4,87500,1,Black,1,0,1,9130,6170,29870,2,0,2020,13,Self-employed,1
26,0,0,4,87500,1,Black,1,0,1,6260,6570,9000,5,0,2020,13,Private for-profit,1
26,1,0,4,67500,1,White,1,0,1,1860,8570,0,1,0,2020,13,Self-employed,1
29,1,1,5,125000,1,White,1,1,1,2310,7860,53000,7,1,2020,13,Government,1
29,1,0,4,55000,1,White,1,0,1,725,1990,55000,9,0,2020,13,Private for-profit,1
27,0,1,4,125000,1,White,1,0,1,1360,7290,55000,7,0,2020,13,Private for-profit,1
27,1,1,4,125000,1,White,1,0,1,2320,7860,54000,9,0,2020,13,Private for-profit,1
24,1,0,5,125000,1,White,1,0,1,2001,8191,60000,9,0,2020,13,Government,1
30,1,1,4,125000,1,White,1,0,1,1970,9190,0,1,0,2020,13,Part-time,1
30,0,1,4,67500,1,White,1,1,1,4840,7190,52000,9,2,2020,13,Private for-profit,1
25,0,1,4,67500,1,White,1,1,1,7200,8770,5000,2,1,2020,13,Private for-profit,1
25,0,0,4,45000,1,Black,1,0,1,860,6992,58500,9,0,2020,13,Private for-profit,1
22,1,0,4,45000,1,Black,1,0,1,4110,8680,4000,8,0,2020,13,Part-time,1
29,1,0,4,87500,1,White,1,0,1,4760,4670,25000,7,0,2020,13,Unemployed,0
25,0,0,4,45000,1,Black,1,0,1,3930,8690,25500,7,0,2020,13,Private for-profit,1
29,1,1,5,125000,1,White,1,1,1,3110,8191,98000,9,1,2020,13,Private for-profit,1
30,0,1,4,125000,1,White,1,1,1,850,6890,75000,1,1,2020,13,Private for-profit,1
29,1,1,5,125000,1,White,1,1,0,310,8680,0,1,2,2020,13,Self-employed,1
30,0,1,4,125000,1,White,1,1,0,7800,1190,100000,1,2,2020,13,Self-employed,1
26,0,0,4,67500,1,White,1,0,1,1555,2370,96000,9,0,2020,13,Private for-profit,1
30,1,0,4,125000,0,White,1,0,1,120,6890,70000,9,0,2020,12,Private for-profit,1
29,0,0,4,55000,0,White,1,1,1,1010,7380,12000,9,1,2020,12,Private for-profit,1
30,1,0,4,67500,0,Black,1,0,1,440,9370,40000,7,0,2020,12,Government,1
28,1,0,5,55000,0,Black,1,1,1,4700,5070,55000,9,1,2020,12,Private for-profit,1
29,1,1,4,200000,1,White,1,1,1,4840,7380,190000,9,2,2020,12,Private for-profit,1
29,0,1,4,200000,1,White,1,1,1,2360,7890,50000,1,2,2020,12,Self-employed,1
29,0,0,4,67500,1,White,1,0,1,9130,4470,46000,9,0,2020,12,Private for-profit,1
23,1,0,4,125000,1,White,1,0,1,2310,7860,62000,9,0,2020,12,Government,1
27,1,0,5,200000,1,White,1,0,1,3050,5070,125000,9,0,2020,12,Private for-profit,1
25,1,0,4,17500,1,White,1,0,0,3255,8191,20000,9,0,2020,12,Private for-profit,1
23,1,0,4,55000,1,White,1,0,1,4760,5080,13500,2,0,2020,12,Private for-profit,1
26,1,0,4,45000,1,White,1,0,1,5740,7870,50000,9,0,2020,12,Government,1
25,1,0,4,45000,1,White,1,0,1,3870,9470,43000,7,0,2020,12,Government,1
30,1,0,4,37500,1,Black,1,1,1,5740,8191,32240,9,1,2020,12,Government,1
25,1,0,4,8750,1,White,1,0,1,3424,7480,20000,9,0,2020,12,Part-time,1
22,0,0,5,67500,1,White,1,0,1,540,6991,60000,7,0,2020,12,Private for-profit,1
28,0,0,4,125000,1,White,1,0,1,4850,4580,95000,9,0,2020,12,Private for-profit,1
27,0,0,4,27500,1,Black,1,1,0,9645,5790,70000,2,2,2020,12,Private for-profit,1
24,0,0,4,55000,1,White,1,0,1,3870,9470,55000,9,0,2020,12,Government,1
23,1,0,4,125000,1,White,1,0,1,4150,8590,2000,2,0,2020,12,Part-time,1
29,0,0,4,55000,1,White,1,0,1,2320,7860,41000,9,0,2020,12,Government,1
30,0,1,4,37500,1,Black,1,0,1,4251,7770,30000,1,0,2020,12,Private for-profit,1
27,0,0,4,125000,1,White,1,0,1,850,6870,125000,9,0,2020,12,Private for-profit,1
25,1,0,4,11250,1,White,1,1,1,9620,6390,63000,9,1,2020,12,Self-employed,1
24,0,0,4,125000,1,White,1,0,1,5240,6970,45000,9,0,2020,12,Private for-profit,1
23,0,0,4,125000,1,White,1,0,1,5240,6970,45000,9,0,2020,12,Private for-profit,1
23,0,0,4,125000,1,White,1,0,1,9645,5593,3002,9,0,2020,12,Private for-profit,1
28,0,1,5,125000,1,White,1,0,1,3090,8191,98000,9,0,2020,12,Private for-profit,1
25,1,0,4,45000,1,Black,1,1,1,4110,8680,10000,2,1,2020,12,Private for-profit,1
28,0,0,4,125000,1,White,1,0,1,120,6870,79000,9,0,2020,12,Private for-profit,1
28,1,0,4,125000,1,Asian,1,0,1,5940,8090,40000,9,0,2020,12,Private for-profit,1
26,1,0,4,45000,1,White,1,0,1,420,9170,44000,7,0,2020,12,Private for-profit,1
22,1,0,4,45000,1,White,1,0,1,735,7390,44000,5,0,2020,12,Private for-profit,1
30,1,0,4,200000,1,White,1,1,1,4820,6970,48000,7,1,2020,12,Private for-profit,1
23,1,0,4,67500,1,Black,1,0,1,3645,7970,0,0,0,2020,12,Private for-profit,1
22,1,0,4,200000,1,Asian,1,0,1,120,7580,35000,9,0,2020,12,Private for-profit,1
27,1,1,4,37500,1,White,1,1,1,3255,8191,30000,9,2,2020,12,Private for-profit,1
30,1,1,5,55000,1,White,1,1,1,3245,8191,45000,9,1,2020,12,Private for-profit,1
30,1,1,4,67500,1,Asian,0,0,1,2640,7390,52000,9,0,2020,12,Private for-profit,1
23,0,0,4,125000,1,White,1,0,1,2810,6480,6686,9,0,2020,12,Part-time,1
26,0,0,4,11250,1,White,1,0,0,4251,7770,15000,9,0,2020,12,Private for-profit,1
29,0,0,4,87500,1,Black,1,0,1,440,6680,30000,2,0,2020,12,Private for-profit,1
26,1,0,4,87500,1,Black,1,1,1,3255,8191,56000,9,1,2020,12,Private for-profit,1
26,0,0,4,125000,1,White,1,0,1,1031,5580,10000,2,0,2020,12,Private for-profit,1
29,0,1,5,27500,1,White,1,1,1,750,7380,30000,9,1,2020,12,Private for-profit,1
29,0,0,4,32500,1,White,1,0,1,4840,6680,35000,9,0,2020,12,Private for-profit,1
26,0,0,4,125000,1,White,1,0,1,4760,5170,30000,9,0,2020,12,Private for-profit,1
30,1,1,4,45000,1,White,1,1,1,3423,8191,32000,9,1,2020,12,Private for-profit,1
30,1,1,4,67500,1,Other,1,0,1,960,7870,60000,9,0,2020,12,Private for-profit,1
28,1,0,4,55000,1,Black,1,1,1,230,8470,25000,2,2,2020,12,Private for-profit,1
29,0,1,4,2500,1,Black,1,0,1,710,7390,100000,1,0,2020,12,Self-employed,1
30,0,1,4,87500,1,White,1,1,1,850,6970,37000,9,2,2020,12,Private for-profit,1
29,1,1,4,87500,1,White,1,1,1,4920,7071,22000,1,2,2020,12,Part-time,1
29,0,1,4,125000,1,White,1,1,1,3255,8191,67000,9,1,2020,12,Private for-profit,1
29,0,0,4,37500,1,White,1,0,1,9005,6380,50000,9,0,2020,12,Private for-profit,1
27,1,0,4,125000,1,White,1,0,1,1240,7870,105000,9,0,2020,12,Private for-profit,1
26,1,1,4,67500,1,White,1,1,0,1021,7380,25000,5,1,2020,12,Private for-profit,1
28,0,0,4,67500,1,White,1,0,1,530,7470,66000,5,0,2020,12,Private for-profit,1
23,1,0,4,17500,1,White,1,0,1,4800,7870,0,0,0,2020,12,Private for-profit,1
26,0,0,4,55000,1,White,1,0,1,1530,7290,20800,8,0,2020,12,Private for-profit,1
25,1,0,4,55000,1,White,1,0,0,4350,9090,5000,1,0,2020,12,Part-time,1
30,0,0,4,27500,1,Asian,0,0,0,4521,8990,30000,2,0,2020,12,Private for-profit,1
23,1,0,4,87500,1,Asian,1,0,1,2310,7860,60000,9,0,2020,12,Part-time,1
30,1,0,4,67500,1,White,1,0,1,2310,7860,65002,9,0,2020,12,Government,1
26,0,1,4,125000,1,White,0,0,1,1240,7390,100000,9,0,2020,12,Private for-profit,1
30,1,1,5,200000,1,White,1,1,1,2360,7890,0,0,1,2020,12,Part-time,1
30,1,1,4,55000,1,White,1,1,0,5410,8660,70000,9,1,2020,12,Private for-profit,1
22,0,0,4,200000,1,Asian,1,0,1,4850,4470,48000,5,0,2020,12,Private for-profit,1
26,1,0,4,67500,1,White,1,0,1,4850,3390,77000,9,0,2020,12,Private for-profit,1
28,0,0,4,200000,1,Black,1,0,1,4230,8191,28000,9,0,2020,12,Private for-profit,1
25,0,0,4,200000,1,Black,1,0,1,4720,5391,26000,9,0,2020,12,Private for-profit,1
24,0,0,5,67500,1,White,1,0,1,910,6890,67000,7,0,2020,12,Private for-profit,1
25,0,0,5,55000,1,White,1,0,1,1305,7290,65000,7,0,2020,12,Private for-profit,1
28,1,0,4,125000,1,White,0,0,1,3640,7980,30000,2,0,2020,12,Private for-profit,1
30,0,1,4,125000,1,White,0,0,1,1021,7270,50000,7,0,2020,12,Private for-profit,1
29,0,0,4,125000,1,White,0,0,1,3640,7980,30000,2,0,2020,12,Private for-profit,1
23,1,0,4,67500,1,White,1,0,1,4800,7470,56000,7,0,2020,12,Private for-profit,1
30,0,1,4,125000,1,White,1,0,1,4710,4380,50000,1,0,2020,12,Private for-profit,1
26,1,1,5,125000,1,White,0,0,1,530,6090,29349,9,0,2020,12,Private for-profit,1
29,1,0,4,67500,1,White,1,0,1,4710,6070,50000,2,0,2020,12,Part-time,1
28,1,0,4,55000,1,White,1,0,1,4920,7071,60000,1,0,2020,12,Private for-profit,1
26,0,1,4,200000,1,White,1,1,1,4700,5080,63000,1,1,2020,12,Part-time,1
28,1,0,5,200000,1,White,1,0,1,3160,8090,52000,1,0,2020,12,Private for-profit,1
28,0,1,4,200000,1,White,1,0,1,335,8590,52000,5,0,2020,12,Private for-profit,1
25,0,0,5,67500,1,White,1,0,1,5350,5593,0,9,0,2020,12,Self-employed,1
30,1,1,5,37500,1,White,0,1,1,4230,770,0,0,2,2020,12,Unemployed,0
30,1,0,4,87500,1,Black,1,1,0,6050,170,16002,1,1,2020,12,Part-time,1
22,0,0,5,17500,1,Black,0,0,0,3930,7680,8000,2,0,2020,12,Private for-profit,1
26,1,1,4,200000,1,White,1,1,1,530,6090,75000,9,1,2020,12,Private for-profit,1
24,1,0,4,67500,1,White,1,0,1,4760,5790,11600,9,0,2020,12,Unemployed,0
29,1,1,4,87500,1,White,1,0,1,51,6670,42000,9,0,2020,12,Private for-profit,1
23,1,0,4,125000,1,White,1,0,1,4850,3580,0,0,0,2020,12,Private for-profit,1
28,0,0,4,67500,1,White,0,0,0,2634,7470,31200,1,0,2020,12,Unemployed,0
